gene,astrocyte,central nervous system macrophage,endothelial cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
PCA3,0.0,0.0,0.0,0.0,0.0,0.0,0.8732355574062084,0.0,0.0,0.0
TRPC6,0.0,0.0,0.1080817174037513,0.0,0.0,0.2221797246155085,0.0,0.0,0.6188788146201633,0.0
LINC02306,0.0,0.0,0.0,0.0,0.0,0.6434757980970516,0.0,0.0,0.0,0.0
C1QL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9330049235351724,0.0,0.0
LINC02263,0.0,0.0,0.0,0.0,0.0,0.709547602949754,0.0,0.0,0.0,0.0
CBLN2,0.0,0.0,0.0,0.0,0.0,0.5343253662275793,0.0,0.0,0.0,0.0
LINC01484,0.0,0.0,0.0,0.0,0.0,0.6116434615457893,0.0,0.0,0.0,0.0
AP001993.1,0.0,0.2056270086670876,0.0,0.0,0.0,0.2581652675358188,0.0,0.0,0.0,0.0
LINC01500,0.0,0.0,0.0,0.0,0.2492090891971627,0.1590707786456236,0.0,0.0,0.0,0.0
AL136985,0.0,0.0,0.0,0.0,0.0,0.4039036708925139,0.0,0.0,0.0,0.0
ADAMTS3,0.0699215832710978,0.0,0.0,0.0,0.0,0.3922384981778854,0.0,0.0,0.0,0.0
CARM1P1,0.0883121732636295,0.0,0.0,0.0,0.0,0.376657802272773,0.0,0.0,0.0,0.0
LINC01331,0.0,0.0,0.0,0.0,0.0,0.4674669583804705,0.0,0.0,0.1426229508196721,0.0
TTC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0063706116926582,0.8130286172086064,0.0,0.0
GLP2R,0.0,0.0576837416481069,0.0,0.0,0.0,0.4294043399546978,0.0,0.0,0.0,0.0
AL353604,0.0,0.0,0.0,0.0,0.0,0.5565725568430593,0.0,0.0,0.0,0.0
AC106795.3,0.0,0.0,0.0,0.0,0.0,0.4267556290963273,0.0,0.0,0.0,0.0
PNMA5,0.0,0.5844547166235488,0.0,0.0,0.0,0.0337184958531282,0.0,0.0,0.0,0.0
AC004817,0.0,0.0,0.0,0.0,0.0,0.4456574447669003,0.0,0.0,0.0,0.0
AC093607,0.0,0.0,0.0,0.0,0.0,0.6321579398722162,0.0,0.0,0.0,0.0
GRB14,0.0,0.0,0.1847474872898601,0.1935869918298033,0.0,0.2344391657943473,0.0,0.0,0.0,0.0
AC110023,0.6008167112698429,0.0,0.0,0.0,0.0,0.2604223600899885,0.0,0.0,0.0,0.0
LINC00276,0.0,0.0,0.0,0.0,0.0,0.4741754503057424,0.0,0.1060070671378091,0.0,0.0
LINC00326,0.0,0.0,0.0,0.0,0.0,0.7028073753166522,0.0,0.0,0.0,0.0
AC105031,0.0,0.0,0.0,0.0,0.0,0.6202947077917199,0.0,0.0,0.0,0.0
AP003066.1,0.0628267363704256,0.0,0.0,0.0,0.0,0.3512008140758845,0.0,0.0,0.0,0.0
Z68323,0.0,0.0,0.0,0.0,0.0,0.5620574379293647,0.0,0.0,0.0,0.0
LINC01680,0.0,0.0,0.0,0.0,0.0,0.5088367736700634,0.0,0.0,0.0,0.0
IGSF1,0.4295699684659756,0.0,0.0,0.0,0.0,0.0309404944037362,0.0,0.0,0.0,0.0
LINC02143,0.0,0.0,0.0,0.0,0.0,0.4217859849183284,0.0,0.0,0.0,0.0
AC005150,0.0,0.6216340938175688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ009632,0.0,0.0,0.0,0.0,0.0,0.5483024084020648,0.0,0.0,0.0,0.0
LINC02307,0.0,0.0,0.0,0.0,0.0,0.3169843563583865,0.0,0.1659795838241068,0.0,0.0
COL5A2,0.0,0.0,0.0,0.2496781106384851,0.0,0.1219301070939689,0.0,0.0,0.0,0.355073629497756
LINC02444,0.0,0.7107437615240086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC020637,0.0,0.0,0.0,0.0,0.0,0.700152093027161,0.0,0.0,0.0,0.0
TRPC3,0.0,0.0,0.0,0.0,0.0,0.223770029793059,0.0,0.0,0.4379643356091095,0.0
AC007424,0.0,0.0767260579064588,0.0,0.0,0.0,0.4197746962644927,0.0,0.0,0.0,0.0
LINC02388,0.0,0.0,0.0,0.0,0.042215088282504,0.5629791044217829,0.0,0.0,0.0,0.0
ANTXR2,0.0,0.0,0.0,0.4092835643343354,0.0515602145294978,0.1808519204444802,0.0,0.0,0.0175438596491228,0.0
RASSF6,0.0,0.0,0.0,0.0,0.0,0.5556762103598389,0.0,0.0,0.0,0.0
BHLHE22,0.0,0.0,0.0,0.0,0.0,0.2408809082856912,0.0,0.0,0.0,0.5592206854976287
SCHLAP1,0.0,0.0,0.0,0.0,0.0,0.6675540229305028,0.0,0.0,0.0,0.0
LINC01947,0.0,0.0,0.0,0.0,0.0,0.5319360657347972,0.0,0.0,0.0,0.0
LINC01915,0.0,0.0,0.0,0.0,0.0,0.3838290152145533,0.0,0.0,0.0,0.0
NOX4,0.0,0.0,0.1234680573663624,0.0,0.0,0.0,0.6193831298068606,0.0,0.0,0.0
SLC5A8,0.0,0.0,0.0,0.0,0.0,0.5308399533108022,0.0,0.0,0.0,0.0
LINC01721,0.0,0.0,0.0,0.0,0.0,0.695281624473831,0.0,0.0,0.0,0.0
SLCO4C1,0.0,0.0,0.0,0.0,0.0,0.4739045499276015,0.0,0.0,0.0,0.0
GNA14-AS1,0.8135510602152114,0.0,0.4773269342735964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C14orf39,0.0,0.0,0.0,0.0,0.0,0.0806023029229406,0.0,0.0,0.8011549027900128,0.0
ONECUT1,0.5235177514232147,0.0,0.0,0.0,0.0,0.0,0.0,0.5994266095009766,0.0,0.0
RNF152,0.0,0.0,0.0,0.0,0.0,0.0367380626459457,0.0,0.0648664740317597,0.7649471149498019,0.6602680093675761
C6orf141,0.0,0.0,0.0,0.0,0.0,0.4494428217811892,0.0,0.0,0.0,0.0
MT1A,0.6909877817412304,0.0,0.0,0.0,0.0,0.0,0.0,0.0771594400819392,0.0,0.0
LRRC77P,0.0,0.0,0.0,0.0,0.0,0.0901441339882438,0.0,0.0,0.8329204741621542,0.0
ARHGEF28,0.0,0.0,0.2895947342912398,0.0,0.0,0.089036959497544,0.0,0.0609089924972312,0.0,0.0853108690042591
AC091096,0.0,0.0,0.0,0.0,0.0,0.4958968023642657,0.0,0.0,0.0,0.0
ZNF341-AS1,0.0,0.4325060633643356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011754,0.0,0.1082405345211581,0.0,0.0,0.0,0.3530086364181528,0.0,0.0,0.0,0.0
TRABD2A,0.0,0.0,0.241774237315954,0.1565223341403333,0.3977833291506645,0.1812545293501892,0.0,0.0,0.0,0.0
LINC01478,0.0,0.0,0.0,0.0,0.0,0.497172288477781,0.0,0.0,0.0,0.0
THEMIS,0.0,0.0,0.0,0.0,0.790213456680696,0.1868910540301151,0.0,0.0,0.0,0.0
AL356432,0.0,0.0,0.0,0.0,0.0,0.5899502546407085,0.0,0.0,0.0,0.0
AC016687.2,0.0,0.0,0.1366362451108213,0.0,0.0,0.4863552160546285,0.0,0.0,0.0,0.0
TNNT2,0.0,0.0,0.0,0.0,0.0,0.5228321927763047,0.0,0.0,0.0,0.0
ADGRL4,0.0,0.0,0.8104015050432197,0.0,0.0,0.2079877606892664,0.0,0.0,0.0,0.0
LINC02196,0.2693432784128466,0.0,0.0,0.0,0.0,0.1666915015524315,0.0,0.0,0.0,0.0
AC073578.2,0.0,0.0,0.0,0.0,0.0,0.5030421314538575,0.0,0.0,0.0,0.0
NPFFR2,0.0,0.0,0.0,0.0,0.0,0.6190918555700038,0.0,0.0,0.0,0.0
AC079380,0.0,0.0,0.787061364720812,0.0,0.0,0.1406715516547226,0.0,0.0,0.0,0.0
AC092546,0.3087629997658476,0.0,0.0,0.0,0.0,0.0241364038972542,0.0,0.0906949352179034,0.0,0.0
LINC01821,0.0,0.0,0.0,0.0,0.0,0.5886426931088344,0.0,0.0,0.0,0.0
S100Z,0.0,0.9342744694439652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MME,0.0,0.0,0.2459938053158392,0.0,0.0,0.2061961510588614,0.0,0.0,0.0,0.0
SEMA3E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230610833492742,0.0,0.0
SYT6,0.0,0.7460138534191243,0.0,0.0,0.0,0.0006844351397052,0.0,0.0,0.0,0.0
ANKRD26P3,0.0,0.0,0.0,0.0,0.0,0.5583829573635931,0.0,0.0,0.0,0.0
ITGA11,0.0,0.0,0.0,0.7445060439138664,0.0,0.2311176423222481,0.0,0.0,0.0,0.0
GALR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9247701334777292,0.0,0.0
TMEM233,0.0,0.0,0.1997392438070404,0.0,0.0,0.2294468153635558,0.0,0.0,0.0,0.0
AACSP1,0.0,0.0,0.0,0.0,0.0,0.4706845319825539,0.0,0.0,0.0,0.0
LINC00378,0.3558975804121181,0.0,0.0,0.0,0.0,0.1078800788910288,0.0,0.0,0.0,0.0
CELSR1,0.0,0.0,0.0,0.0,0.0,0.3522380450042939,0.0,0.066352571652925,0.0,0.0
AC010343,0.0,0.0,0.0,0.0,0.0,0.4104740416807557,0.0,0.0,0.0,0.0
NRP1,0.3699514522885565,0.2167739224425271,0.4925512146952382,0.0,0.0,0.0,0.0,0.0,0.0,0.0377278160594114
AC015691,0.2632894426631768,0.2872175161419347,0.4524821383261345,0.0,0.0,0.0,0.0,0.0,0.3295127191488064,0.0
PIK3C2G,0.0,0.0,0.0,0.0,0.0,0.3415380310331892,0.0,0.0,0.0,0.0
CDH24,0.8230709749197755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK5,0.4490062002947015,0.0,0.0,0.0,0.0,0.0,0.0,0.3964726161430272,0.0,0.3996811602132911
ADD3-AS1,0.7535852133984343,0.0,0.0,0.0,0.0,0.0,0.0,0.4201181426157487,0.0,0.0
CYP26A1,0.0,0.4653029738150205,0.0,0.0,0.0,0.0463604154923906,0.0,0.0,0.0,0.0
LINC01876,0.0,0.0,0.6329704988301188,0.0,0.0,0.0,0.0,0.3021633954816844,0.0776837062730491,0.0
HCRTR2,0.0,0.0,0.0,0.0,0.0,0.6168684782638678,0.0,0.0,0.0,0.0
PDLIM3,0.8611298117434483,0.0,0.0,0.0,0.0,0.0,0.1277670062928831,0.2657695542472666,0.0,0.0
AC092114,0.0,0.0,0.0,0.0,0.0,0.4651672560648849,0.0,0.0,0.0,0.0
ITGA8,0.0,0.0,0.0,0.8040190501371972,0.0,0.0,0.0,0.4353233260408472,0.0,0.3388649235617088
AC022126,0.0,0.0,0.1863102998696219,0.0,0.0,0.1804493115387712,0.0,0.0,0.0,0.0
SEMA3D,0.2397711391252368,0.0,0.0,0.6439280168316159,0.0,0.0,0.0,0.0,0.0939802025782688,0.0
ZFHX3,0.3852863632787557,0.3927501761804087,0.1118779513258263,0.2545859689368014,0.0,0.0,0.0,0.3605825679287862,0.3497730571825512,0.3308170777916829
MDFIC,0.3098283108904064,0.0,0.2429361836717377,0.3954897534693186,0.6277673356566167,0.0,0.0,0.0,0.3428053905481937,0.0
ROS1,0.0,0.0,0.0,0.0,0.0,0.4763444276184698,0.0,0.0,0.0,0.0
LINC01290,0.0665135861191287,0.0,0.4646977240260024,0.0,0.0,0.0,0.0,0.0374701263229771,0.0,0.0
LIPC,0.0,0.6613288599455777,0.0,0.0321843853820598,0.0,0.0,0.1841223932682112,0.0,0.0,0.0
AL356272,0.0,0.0,0.0,0.0,0.124398073836276,0.1819389644898945,0.0,0.0,0.0,0.0
DCHS2,0.8206583215536155,0.0,0.0,0.3047330113956963,0.0,0.0,0.0,0.0,0.0,0.0
SLC15A5,0.4700609686244664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN12,0.8246691749552101,0.0,0.0,0.0,0.0,0.0,0.0,0.549174079694754,0.0,0.0
SLC22A24,0.0,0.0,0.0,0.0,0.0,0.7059143703865322,0.0,0.0,0.0,0.0
TMEM159,0.0,0.0626142791840466,0.0,0.4864488187410785,0.0,0.1032490538690715,0.0,0.0,0.0,0.0
LINC00836,0.716225454447452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGR6,0.7960883951138751,0.0,0.0,0.0,0.7046960829864742,0.0,0.0,0.0,0.0,0.0
CCBE1,0.0,0.0,0.0,0.0,0.0,0.3691471043548062,0.0,0.0,0.0,0.0
AC116345.1,0.132532896602575,0.0,0.0,0.9836329135361238,0.0,0.0,0.0,0.0,0.0,0.0
AC092447.7,0.0,0.1856471296878273,0.0,0.0,0.0,0.0,0.3648290578324917,0.8410114874263834,0.0,0.0
MYOCD,0.0,0.0,0.0,0.0,0.0,0.0422739350994444,0.0,0.0,0.0,0.937547284374325
AL138694,0.0,0.0805122494432071,0.0,0.0,0.0,0.420724959863124,0.0,0.0,0.0,0.0
STUM,0.2494957721863695,0.0,0.0,0.0,0.0,0.0,0.0,0.3247714454404961,0.2296597693606867,0.0
MKX,0.0,0.0,0.0,0.0,0.0,0.6556598030326539,0.0,0.0,0.0,0.0
SCUBE1,0.0,0.0,0.7772073895028457,0.0,0.0,0.0880706981238425,0.0,0.0,0.0,0.0
DPP10-AS3,0.3897892535904461,0.0,0.0,0.0,0.0,0.3323408505992452,0.0,0.0,0.0,0.0
AL137793.1,0.8133964586516871,0.0,0.0,0.0,0.0,0.0,0.3265906026152922,0.0,0.0,0.0
ARHGAP6,0.0,0.3996736902975573,0.0,0.0,0.0,0.0,0.0,0.3554447118387196,0.53910216223916,0.2990358641923707
CNTNAP3P2,0.4073013319366714,0.0,0.4882518456574032,0.0,0.0,0.0028786536758193,0.0,0.0,0.0,0.0
MCTP2,0.0,0.2365965992419481,0.0,0.408591241397076,0.760056674263194,0.0851115226668813,0.0,0.0,0.0,0.0
CDCP1,0.0,0.5777731341883463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QRFPR,0.0,0.0,0.0,0.0,0.0,0.656713984527193,0.0,0.0,0.0,0.0
TRAC,0.0,0.0,0.0,0.0,0.9471812682651736,0.0118165713825589,0.0,0.0,0.0,0.0
LINC01222,0.0,0.0,0.0,0.0,0.0,0.0,0.7301329781065853,0.0,0.0,0.0
CABP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6902844406135149,0.0,0.0
AIF1,0.0,0.9571635587764314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSHZ2,0.0,0.0,0.4473011542088727,0.0,0.0,0.1695788710846283,0.0,0.0,0.0,0.0
LRMP,0.0,0.6840720750947116,0.0,0.0,0.0769997739214281,0.038408889604638,0.0,0.0,0.0,0.0
NPSR1-AS1,0.0603061986557132,0.0,0.0,0.0,0.0,0.3301307256556549,0.0,0.0,0.0,0.0
RXFP1,0.0,0.0,0.0,0.0,0.0,0.522855269760641,0.0,0.0,0.0755359394703657,0.0
AL109930,0.0,0.0,0.5845882629518406,0.0,0.0,0.2141074160560431,0.0,0.0,0.0,0.0
VWA2,0.0,0.0,0.8730778649469548,0.0,0.0,0.1452210322892342,0.0,0.0,0.0,0.0
FEZF2,0.6146919510954003,0.0,0.0,0.0,0.0,0.0091593526048796,0.0,0.0,0.0,0.0
ABO,0.0,0.0,0.1693187484328716,0.0,0.0,0.1325187213141154,0.0,0.0,0.9375617395835572,0.0
AL356479,0.0,0.0,0.0,0.0,0.0,0.3802456266480638,0.0,0.0,0.0,0.0
GPC5-AS2,0.7231863976731203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2473423989148275,0.0
CTGF,0.0,0.0,0.6274311392286226,0.3003193747401061,0.0,0.1115830582172477,0.0,0.0,0.2462491114988207,0.0
ABCC9,0.4200070226169594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8754233703727125,0.3809580756347028
EGFEM1P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6768597514540429,0.2965593270092521,0.0
NXPH3,0.7392330115829954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV2,0.2468597806492387,0.0678514799154334,0.0,0.1846469502223873,0.0,0.0,0.0,0.3081318855182406,0.0,0.0
KCNK2,0.0,0.0,0.0,0.6640260039622765,0.0,0.146287945889363,0.0,0.4957421206376348,0.0,0.0
CLEC5A,0.2177191632250171,0.0,0.0,0.0,0.8380902429079691,0.0,0.0132030178326474,0.1360241154477096,0.0,0.0
MYOF,0.0,0.4682053882635278,0.4025381402106792,0.4223094918017169,0.2567292212741034,0.0,0.0,0.0,0.4695377764652155,0.5636025378132833
LINC02232,0.0,0.8784074476011674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092131,0.1233775664041681,0.0,0.0,0.92840479808757,0.0,0.0,0.0,0.0,0.0,0.0
LINC01239,0.7746468796651067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANPEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9825929310108072,0.0
ARSJ,0.6955474622805128,0.0,0.0,0.0,0.0,0.0105282228842902,0.0,0.0,0.0382093316519546,0.0
ADTRP,0.0,0.0,0.0,0.0,0.0,0.4085725662088483,0.0,0.0,0.0,0.0
HS3ST2,0.0,0.0,0.0,0.0,0.0,0.7020145132589062,0.0,0.0,0.0,0.0
MUM1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.6004389742837544,0.0,0.0,0.0
AL391117,0.0,0.0,0.0,0.0,0.0,0.3485116981081986,0.0,0.0,0.0,0.0
LUZP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8936787878325001,0.0,0.0
PHLDB2,0.0,0.0,0.2680350259750041,0.2816755368616522,0.0,0.2111885014896529,0.0,0.0,0.2813231282626455,0.6246416495742262
ANO3,0.0,0.0,0.0,0.0,0.0,0.2060753683871487,0.0,0.0,0.741790367967122,0.0
ERG,0.0,0.0,0.9063151102469214,0.2745179298347731,0.0,0.1467710765762138,0.0,0.0,0.0,0.0
PDE9A,0.4021056595169173,0.4303800678546969,0.0,0.0,0.0,0.0,0.0149006622516556,0.3412593992788681,0.0,0.0
AC091901,0.5927196546534454,0.0,0.0,0.0,0.0,0.0,0.5669904415211983,0.0,0.0,0.0
IGF2BP2,0.1148373322334691,0.0,0.2913092733263723,0.0,0.0,0.0,0.0,0.3620377386771478,0.6135885193110711,0.0
ZNF385D-AS2,0.0,0.0,0.0,0.0,0.0,0.6680400852517575,0.0,0.0,0.0,0.0
C15orf53,0.0,0.0,0.0,0.0,0.0,0.5270932564180311,0.0,0.0699842952493129,0.0,0.0
CPNE7,0.0,0.0,0.0,0.0,0.0,0.4741992078174902,0.0,0.0256183745583038,0.0,0.0
AC008163,0.0,0.0,0.0,0.0,0.0,0.0800789113455189,0.0,0.0,0.0,0.9310688275418102
RAB38,0.0,0.3087418779696839,0.0,0.0,0.0,0.0,0.0,0.4967096203805891,0.0,0.0
AC023983.1,0.0,0.0772008446478845,0.0,0.0,0.0,0.0,0.2271421590396352,0.0,0.0,0.0
AL158064,0.8561478725955818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG-AS1,0.0,0.0,0.0,0.0,0.2197420940967434,0.0,0.6839463605985365,0.0,0.0,0.0
CPVL,0.0,0.8640723578457558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMNTD1,0.7165767814363652,0.0,0.7908587206773596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDNF-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.43068311633166,0.92788337964518,0.0,0.0
RNF182,0.9531498771864588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPA6,0.0,0.3057793459702103,0.0,0.0,0.5506002237108151,0.0297326676866092,0.0,0.0,0.0,0.0
ROBO3,0.5126170941013624,0.0478329809725158,0.0712858699600435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSC-AS1,0.0,0.0,0.0,0.0,0.0,0.2355060793944762,0.0,0.0,0.5819092047180201,0.6879502481559897
HTR2C,0.0,0.0,0.0,0.0,0.0,0.0468435461792414,0.0,0.68064643125231,0.0,0.0
AC064875,0.0590080521661809,0.0,0.0,0.0,0.0,0.0,0.0,0.8935779334217377,0.2123012463706718,0.0
AC022655.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5144936201390674,0.0,0.0
TLL1,0.0,0.0,0.2312556937003126,0.0,0.0,0.0,0.0,0.9129967765900848,0.0,0.0
COL8A1,0.0,0.0,0.2068586238062414,0.4190356504991386,0.0,0.0395563249859086,0.0,0.3002398221319188,0.0,0.5465930130575828
AC093609,0.448448290945056,0.0769979810677485,0.0,0.0,0.0,0.0,0.2150212250163194,0.0733185387504267,0.0,0.0
ATP2C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9426144753735272,0.0,0.0
TSLP,0.556357908743565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDN,0.8322278683027967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC016044,0.2146982943149627,0.0,0.0,0.0,0.0,0.0,0.0,0.6435237186326698,0.0,0.0
AL512343,0.0378830084839569,0.240138196072623,0.0,0.0,0.0,0.0,0.2938415173446626,0.0,0.0,0.0
SLC7A11-AS1,0.2638050693335236,0.0,0.5088590522246393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM255A,0.1919680511415926,0.0744653876921318,0.0,0.0,0.3071064509896147,0.0,0.1457703104134303,0.4727014963901773,0.0,0.816307874205663
AL390237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237724221707437,0.0,0.0
EPHB4,0.3794216244847327,0.0,0.6481662070470657,0.0,0.0,0.0,0.0096879286694101,0.0,0.3119432443909036,0.7917767357629281
ARMC4P1,0.0,0.715239227522561,0.0,0.0,0.0,0.0,0.0,0.28243219612121,0.0,0.0
HMGB1P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4994598496365163,0.0,0.0
CDCA7,0.0,0.0,0.0,0.0,0.6442434399843678,0.1355181576616475,0.0,0.0,0.0,0.0
HPCAL1,0.0,0.0,0.2079465483085935,0.0,0.1599567763601203,0.0776431274659795,0.0,0.0,0.0,0.0
LINC01625,0.6366205914520311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SV2C,0.0,0.0,0.07496740547588,0.0,0.0,0.4475265415070493,0.0,0.0,0.0,0.0
FAM181A,0.9108455925311708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL583824,0.0,0.012080262080262,0.0,0.0,0.0,0.020593445527015,0.0,0.0,0.0,0.9615603728886678
TMEM80,0.0,0.0,0.6614082521046649,0.0,0.0,0.0435824140429986,0.0,0.0,0.0,0.0
AC016651,0.5337185192416223,0.1337677750474922,0.0,0.0,0.0,0.0,0.0072016460905349,0.0,0.0,0.0
NECAB2,0.0,0.0,0.0,0.0,0.0,0.2102493493413433,0.0,0.0589909697683549,0.0,0.0
NGF,0.0,0.0,0.0,0.0,0.0,0.0186005314437555,0.0,0.7589396916948976,0.0941992433795712,0.0
SLCO5A1,0.0,0.0,0.0,0.0,0.0,0.1417787261454223,0.0,0.7027741198346652,0.0,0.0
KIRREL1,0.0,0.0,0.0,0.392116941888168,0.0,0.0979346163137128,0.0,0.0916820025148015,0.5642609319184873,0.8122826657570261
CA3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.7099110011382594,0.0,0.0,0.0
GAD2,0.0,0.0,0.0,0.1174121405750798,0.0,0.427037776771644,0.0,0.0,0.0,0.0
AC132803,0.0,0.0,0.0,0.212201224501544,0.0,0.2270110314840164,0.0,0.0,0.0,0.3823163270055253
NPPC,0.0,0.0,0.0,0.0,0.0,0.3499886637323305,0.0895466331121787,0.0,0.0,0.0
AC025263.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8814748739400546,0.0,0.0
SFRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.77968808939751,0.3319941305931643,0.0,0.0
PDGFD,0.0,0.0,0.0,0.0,0.6465753654325823,0.2254780567896091,0.0,0.0,0.0,0.0
CA2,0.2228999011220025,0.0,0.0,0.0,0.0,0.0,0.6033274788407695,0.0,0.3967156030288541,0.1903542791801947
AC137770,0.0,0.0,0.2664917944578961,0.0,0.0,0.2018479748772043,0.0,0.0,0.0,0.0
ROR2,0.0,0.0,0.0,0.8561267875528016,0.0,0.1002496175215395,0.0,0.1099205589188019,0.0,0.0
CTXND1,0.5635372188824544,0.0,0.0,0.0,0.0,0.0,0.0,0.5686235738324213,0.0,0.0
IL12A,0.0,0.0,0.0,0.0,0.0,0.0,0.2966628350029134,0.2844890039887083,0.5306557162712331,0.0
FBXL7,0.4543365241940058,0.0,0.1488931068278652,0.325946397760764,0.0,0.0,0.4514416918758346,0.4214457610605467,0.2094800191085448,0.1649303150877094
PKP2,0.0,0.0,0.0,0.8481871577532034,0.0,0.2031161929301876,0.0,0.0,0.0,0.0
MYH11,0.0,0.0,0.2396434264505531,0.0,0.0,0.0,0.4056786165260533,0.0,0.0,0.866420080946747
FREM1,0.0,0.0,0.0,0.0,0.0,0.2473449855822669,0.0,0.0,0.1394703656998739,0.0
LINC00298,0.7239912426024546,0.0,0.0,0.0,0.2683497635356473,0.0,0.0,0.0,0.0,0.0
MYO3B,0.0,0.0,0.0,0.0,0.174036599377496,0.1541589499959739,0.0,0.0,0.0,0.0
