gene,astrocyte,central nervous system macrophage,endothelial cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
ST8SIA2,0.0,0.0,0.14772946859903383,0.0,0.0,0.6003387835445481,0.0,0.0,0.0,0.0
ANKRD34B,0.0,0.0,0.0,0.0,0.0,0.6419225415113848,0.0,0.0,0.0,0.0
AC104129,0.0,0.0,0.0,0.0,0.0,0.6141638268674479,0.0,0.0,0.0,0.0
POU3F1,0.4018423276505952,0.0,0.0,0.0,0.0,0.07859686783431721,0.0,0.0,0.6973790216059819,0.0
MYO3A,0.0,0.0,0.0,0.0,0.0,0.1586329706786359,0.0,0.0,0.0,0.9343924172792238
GPD1,0.0,0.0,0.0,0.0,0.0,0.0,0.8243772838775717,0.0,0.0,0.0
AP003400.1,0.0,0.0,0.0,0.0,0.0,0.704597781555703,0.0,0.0,0.0,0.0
PQLC2L,0.0,0.0,0.0,0.17149662564509727,0.0,0.34107792966406425,0.0,0.0,0.0,0.0
OR51I2,0.0,0.4489970898071457,0.0,0.0,0.0,0.05393472215446163,0.0,0.0,0.0,0.0
FEZF2,0.6525476020869501,0.0,0.0,0.0,0.0,0.12512279318397287,0.0,0.0,0.0,0.0
ADTRP,0.0,0.0,0.0,0.0,0.2381813387101455,0.4651692918532839,0.0,0.0,0.0,0.0
DLX1,0.0,0.0,0.0,0.0,0.0,0.7194824500078941,0.0,0.0,0.0,0.0
AC004232.2,0.0,0.0,0.0,0.0,0.316525285856319,0.05528857881641216,0.0,0.0,0.16995139465917555,0.0
LINC00587,0.0,0.0,0.0,0.0,0.0,0.33887226739839316,0.0,0.0,0.0,0.0
LBH,0.0,0.0,0.0,0.1486287399906941,0.33828061883269955,0.1588281211884666,0.0,0.20867823614083642,0.4593436942138094,0.6541255965912466
LINC02192,0.0,0.0,0.0,0.10847558554982135,0.0,0.5828041309304994,0.0,0.0,0.0,0.0
LINC01685,0.11105222586240124,0.0,0.0,0.0,0.0,0.2904976865434493,0.0,0.0,0.0,0.0
AL158835.1,0.0,0.0,0.0,0.0,0.0,0.3760197343676568,0.0,0.0,0.0,0.0
ABCB11,0.5057486468364707,0.18841132068544014,0.0,0.0,0.0,0.03587110308825682,0.0,0.0,0.0,0.0
CACNA1H,0.0,0.0,0.0,0.0,0.0,0.2906729450830218,0.0,0.0,0.0,0.7651736953218078
VIM-AS1,0.31330875415422743,0.0,0.0,0.32371167667785294,0.7780166071751706,0.0,0.0,0.0,0.2759938083723318,0.0
PCP4L1,0.0,0.0,0.0,0.0,0.0,0.4676423519169594,0.0,0.07123039806996381,0.0,0.0
LINC02433,0.0,0.0,0.0,0.0,0.0,0.5959887048156927,0.0,0.0,0.0,0.0
ATP6V1C2,0.0,0.0,0.0,0.0,0.0,0.13464165487632337,0.0,0.0,0.1061516452074392,0.0
LINC00326,0.0,0.0,0.0,0.0,0.0,0.7227743951602249,0.06517094017094018,0.0,0.0,0.0
AC016044,0.06294587534501211,0.0,0.0,0.0,0.0,0.0,0.0,0.9250692840290022,0.0,0.0
COL21A1,0.0,0.0,0.0,0.0,0.0,0.2011026003805435,0.0,0.0,0.0,0.4091254961954185
PLB1,0.0,0.7391714188694831,0.0,0.0,0.0,0.14569205249548714,0.0,0.0,0.0,0.0
LIPC,0.0,0.7407426559941764,0.0,0.0,0.0,0.0006586329706786359,0.0,0.0,0.0,0.0
ERG,0.0,0.0,0.9521216725981017,0.05358524632447769,0.0,0.09894130848416842,0.0,0.0,0.06831683168316832,0.0
RXFP2,0.0,0.0,0.0,0.0,0.0,0.3562334105584337,0.0,0.0,0.0,0.0
PDLIM3,0.5557505695353754,0.0,0.0,0.0,0.0,0.0,0.0,0.18170569276300289,0.0,0.7573972119361209
CDKN2B-AS1,0.0,0.7049077945507564,0.0,0.0,0.0,0.0,0.14923749979738227,0.6985232327821927,0.0,0.0
ONECUT1,0.29910755429370556,0.0,0.0,0.0,0.0,0.0,0.0,0.8904358679231298,0.0,0.0
C14orf39,0.0,0.0,0.0,0.46710495260053797,0.0,0.05910621066497536,0.0,0.0,0.7399151625971985,0.0
RNF152,0.0,0.0,0.0,0.1806792609854877,0.0,0.09411133336585842,0.0,0.0,0.7606552262190981,0.6958971227589781
CAV1,0.0,0.0,0.44014843082100175,0.0,0.0,0.0,0.1885177735935182,0.0,0.45148294294800073,0.8267277943632627
ABO,0.0,0.0,0.31069718075928315,0.1197446479236523,0.0,0.22365468117285456,0.0,0.0,0.8324553687046308,0.0
AC105021,0.0,0.0,0.0,0.0,0.0,0.5679372289210238,0.0,0.0,0.0,0.0
AC006269,0.0,0.0,0.0,0.0,0.0,0.5886501433889285,0.0,0.0,0.0,0.0
IL31RA,0.0,0.0,0.0,0.0,0.0,0.2948302256493699,0.2423990109915125,0.0,0.0,0.0
RAMP3,0.0,0.0,0.8910122117130939,0.0,0.0,0.16432892618431966,0.0,0.0,0.0,0.0
AC092546,0.1222645270107694,0.0,0.0,0.0,0.20969125809581612,0.15216861004049373,0.0,0.0,0.0,0.0
SMPDL3B,0.0,0.015592370875678685,0.15845410628019324,0.0,0.0,0.15966970776211153,0.0,0.0,0.0,0.0
ANKRD18A,0.0,0.0,0.0,0.0,0.0,0.036151631946138456,0.422001432259821,0.0612183353437877,0.0,0.0
ADAMTSL1,0.0,0.0,0.0,0.0,0.0,0.39654715456052236,0.0,0.0,0.0,0.0
KRT31,0.0,0.0,0.0,0.0,0.0,0.5256755203259156,0.0,0.0,0.0,0.0
C5AR2,0.0,0.698450335101456,0.0,0.0,0.0,0.06949797531346051,0.0,0.0,0.0,0.0
AL162254,0.0,0.1540240005017953,0.0,0.0,0.0,0.2971743392902587,0.0,0.0,0.0,0.0
RBM20,0.0,0.0,0.5537640325201196,0.16068153596580725,0.0,0.21676342879445773,0.0,0.0,0.4044881572935583,0.0470145689037497
LGR6,0.36465844574386275,0.0,0.0,0.0,0.7756189827550318,0.0,0.0,0.0,0.0,0.0
KL,0.0,0.0,0.7113577096185009,0.05577766314160433,0.0,0.1657437673805923,0.0,0.0,0.0,0.0
CPZ,0.0,0.0,0.0,0.7749719049597729,0.0,0.19075962335951602,0.0,0.0,0.0,0.0
TNIP3,0.0,0.0,0.0,0.0,0.6572935354160347,0.2028833487827487,0.0,0.0,0.0,0.0
KCNK13,0.0,0.8344266990175393,0.0,0.0,0.0,0.027125920866468263,0.0,0.0,0.0,0.0
DPP4,0.0,0.054900744416873454,0.0,0.0,0.6275310174779379,0.22165438844708982,0.0,0.0,0.0,0.0
CYP26A1,0.0,0.37500308802805077,0.0,0.0,0.0,0.18714933892764796,0.0,0.0,0.27274740786395857,0.0
PIK3C2G,0.0,0.0,0.0,0.07989281460897181,0.0,0.3408976132301497,0.0,0.0,0.0,0.0
CDH24,0.5896788939317578,0.0,0.0,0.0,0.0,0.006818070937210323,0.0,0.3314325502848207,0.0,0.0
SLC15A5,0.6894224621837721,0.0,0.0,0.0,0.0,0.03877396692198858,0.0,0.0,0.0,0.0
SDK2,0.0466852958180767,0.0,0.0,0.0,0.0,0.28489205407778856,0.0,0.0,0.0,0.0
VWA2,0.0,0.0,0.9107799097034499,0.0,0.0,0.1634507488900815,0.0,0.0,0.0,0.0
CTGF,0.0,0.0,0.8456278349492418,0.15793182997172012,0.0,0.17335463726398986,0.0,0.0,0.17356868736691408,0.0
LINC01606,0.0,0.0,0.0,0.0,0.0,0.6970768822389546,0.0,0.0,0.0,0.0
AC092131,0.0,0.0,0.0,0.7090489632782645,0.0,0.20723764453334634,0.0,0.0,0.0,0.0
AL596257,0.0,0.0,0.0,0.0,0.0,0.43838091243885163,0.0730639213275968,0.0,0.0,0.0
ADD3-AS1,0.7485631647585201,0.0,0.0,0.05294041784885221,0.0,0.0,0.0,0.4667657294109657,0.0,0.0
CCBE1,0.0,0.0,0.0,0.0,0.0,0.6233954311128356,0.0,0.0,0.0,0.0
AC015691,0.22828098889389586,0.307581214588731,0.16340880024521462,0.4321226702214776,0.0,0.007281553398058253,0.0,0.0,0.2507729509281426,0.0
F2R,0.0,0.0,0.0,0.3706428802270233,0.7975314236388632,0.14011806605844757,0.0,0.0,0.0,0.0
KRT17,0.0,0.0,0.14328502415458938,0.0,0.0,0.30775993586404865,0.0,0.0,0.0,0.0
NXPH4,0.0,0.0,0.0,0.0,0.06307339449541284,0.21077474752402792,0.0,0.0,0.5723381130658807,0.0
AL358335.2,0.30327511286749975,0.0,0.0,0.0,0.0,0.41118230532671546,0.0,0.0,0.0,0.0
SEMA3C,0.0,0.0,0.0,0.27651033409369397,0.0,0.0,0.7304343192116426,0.0,0.0,0.0
RASEF,0.0,0.0,0.0,0.9644706944162659,0.0,0.06586329706786359,0.0,0.0,0.0,0.0
LINC01680,0.0,0.0,0.0,0.0,0.0,0.7254905443952939,0.0,0.0,0.0,0.0
NPFFR2,0.0,0.0,0.0,0.0,0.0,0.7052793624418284,0.0,0.0,0.0,0.0
AC092114,0.0,0.0,0.0,0.0,0.0,0.18002634531882714,0.0,0.0,0.45833307515957894,0.8825931452798226
LRAT,0.1545832602597409,0.0,0.0,0.0,0.0,0.030406888812997024,0.0,0.0,0.16723891273247496,0.0
LINC01517,0.0,0.0,0.11256038647342995,0.10053592695514092,0.0,0.06814411865150997,0.0,0.0,0.0,0.0
AC022126,0.0,0.0,0.0,0.0,0.0,0.24588601627924456,0.0,0.0,0.20057984225252257,0.0
ARSJ,0.6455905617784043,0.0,0.0,0.4323631676220713,0.0,0.10178318778357809,0.0,0.0,0.0,0.0
GALR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878433365110094,0.0,0.0
AC124254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9803067253786624,0.0,0.0
MDFIC,0.2914942779624101,0.0,0.07794326241134751,0.38825686825631056,0.711020129820822,0.08113382446211641,0.0,0.0,0.14488448844884488,0.0
AC090092,0.0,0.0,0.37042835729794005,0.0,0.0,0.13528809094013758,0.11315461837895766,0.0,0.0,0.0
SCUBE1,0.0027424942263279445,0.0,0.674386607166298,0.0,0.0,0.030394691906132604,0.0,0.0,0.0,0.0
SCN5A,0.0,0.0,0.0,0.5174781987745454,0.0,0.1942357418158755,0.0,0.0,0.0,0.0
HCRTR2,0.0,0.0,0.0,0.0,0.0,0.70080447960459,0.0,0.0,0.0,0.0
GPR1,0.0,0.0,0.0,0.0,0.3120138090276724,0.1649143777138118,0.0,0.0,0.0,0.0
LINC00469,0.0,0.0,0.0,0.0,0.8674989481081856,0.06103332194955359,0.0,0.0,0.0,0.0
AC005224.3,0.0,0.0,0.0,0.0,0.404606082366017,0.1956383861052837,0.0,0.0,0.0,0.0
AC012349,0.0,0.0,0.0,0.0,0.0,0.33120370944198824,0.0,0.0,0.0,0.0
LINC01098,0.0,0.0,0.0,0.0,0.0,0.0,0.8954788088938805,0.0,0.0,0.0
LINC01257,0.0,0.0,0.0,0.0,0.0,0.5793896264177896,0.0,0.0,0.0,0.0
PCOLCE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7713752500900113,0.756189398596427,0.0
AC010627,0.0,0.8511702971420798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AARD,0.0,0.0,0.0,0.0,0.0,0.21467775772064204,0.0,0.0,0.6359862448846564,0.0
GPR139,0.0,0.0,0.0,0.0,0.0,0.13938559235431947,0.0,0.38592217408303237,0.0,0.0
HAPLN3,0.03519631071743743,0.0,0.6220405185447182,0.0,0.41835263322160676,0.09669707762111529,0.0,0.0,0.0,0.0
CTXN3,0.0,0.0,0.0,0.0,0.0,0.6628268363625268,0.0,0.0,0.0,0.0
FIBCD1,0.0,0.0,0.0,0.0,0.0,0.3969598755637713,0.0,0.0,0.0,0.0
CDCP1,0.0,0.6815561851604036,0.0,0.0,0.0,0.20434433628701953,0.0,0.0,0.0,0.0
AC145285.1,0.12434958566197726,0.0,0.0,0.0,0.0,0.10375974598787693,0.06699446834665028,0.0,0.0,0.0
P2RX2,0.0,0.0,0.0,0.0,0.0,0.5753052667507847,0.0,0.0,0.0,0.0
HSF2BP,0.09153979572171903,0.0,0.0,0.0,0.0,0.11091405597918746,0.17085341964977285,0.0,0.0,0.0
AC021594,0.0,0.03536126966448559,0.0,0.0,0.0,0.5150959242040559,0.0,0.0,0.0,0.0
AC024028,0.0,0.0,0.0,0.0,0.680909346758445,0.09827047860662536,0.0,0.0,0.0,0.0
RAB3B,0.0,0.0,0.0,0.0,0.0,0.7220139152312671,0.0,0.0,0.0,0.0
CALCRL,0.0,0.0,0.3006516155626724,0.22395529397524808,0.0,0.0,0.0,0.6219746088638631,0.23113688950912104,0.195050155242417
AC008163,0.0,0.055199777251844634,0.0,0.0,0.0,0.19102927389505914,0.0,0.0,0.0,0.0
LINC01524,0.09240701483908267,0.0,0.0,0.0,0.0,0.22632580377616235,0.0,0.0,0.0,0.0
PROM1,0.0,0.0,0.8911603731252047,0.0,0.0,0.0,0.0,0.7425226067134496,0.0,0.0
C15orf53,0.0,0.0,0.0,0.0,0.6334685558819007,0.23340000975752548,0.0,0.0,0.0,0.0
SEMA3E,0.0,0.0,0.0,0.0,0.0,0.12764063033614675,0.0,0.7040054502403095,0.0,0.0
ASNSP1,0.0,0.05596547403591814,0.0,0.0,0.0,0.397961336464532,0.0,0.0,0.0,0.0
RCAN3,0.0,0.032519899455383326,0.0,0.0,0.4572892760791946,0.0,0.5562370860104336,0.0,0.0,0.0
MYH4,0.0,0.0,0.0,0.0,0.0,0.44372446066596427,0.0,0.0,0.0,0.0
AC073316.1,0.0,0.0,0.0,0.2053394204049226,0.0,0.23549359233849648,0.0,0.0,0.0,0.0
LINC02218,0.0,0.0,0.0,0.0,0.0,0.7140107314842346,0.0,0.0,0.0,0.0
IFNG-AS1,0.0,0.0,0.0,0.0,0.762015030755856,0.0,0.4850382614868236,0.0,0.0,0.0
LINC01179,0.0,0.0,0.0,0.0,0.0,0.5735639369494583,0.0,0.0,0.0,0.0
LINC02042,0.0,0.0,0.0,0.0,0.0,0.6175308538288902,0.0,0.0,0.0,0.0
NPSR1-AS1,0.05482751975332434,0.0,0.0,0.0,0.0,0.45726056484858196,0.0,0.0,0.0,0.0
AP005436.1,0.0,0.34771396301286295,0.0,0.0,0.0,0.05865492511099185,0.0,0.07943305186972256,0.0,0.0
RAB38,0.0,0.6792235591958641,0.0,0.0,0.0,0.02839439918036786,0.0,0.18616019159815722,0.0,0.0
AC018554.1,0.0,0.0,0.0,0.0,0.0,0.44405311386427326,0.0,0.03112183353437877,0.0,0.0
AC129807,0.0,0.22263437175382045,0.0,0.0,0.0,0.22164351012475128,0.0,0.0,0.0,0.0
BARX2,0.0,0.0,0.0,0.0,0.0,0.6486804885013093,0.0,0.0,0.0,0.0
LINC02119,0.0,0.0,0.0,0.0,0.0,0.01507537688442211,0.0,0.7776602780903346,0.0,0.0
AC091951,0.0,0.0,0.0,0.0,0.0,0.45117264390598943,0.0,0.016887816646562123,0.0,0.0
RPSAP52,0.5972866238745169,0.0,0.5573229721561128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLPP4,0.0,0.0,0.0,0.0,0.0,0.0,0.010208926875593542,0.9379152567688136,0.0,0.0
COL8A1,0.0,0.0,0.4806101860660514,0.4153931009843344,0.0,0.0,0.0,0.46679347358685364,0.0,0.5452402053481725
AACSP1,0.0,0.0,0.0,0.0,0.0,0.45854300451141883,0.0,0.0,0.0,0.0
FER1L6-AS2,0.0,0.0,0.0,0.0,0.0,0.5699493067294491,0.0,0.0,0.0,0.0
GABRQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750179781056537,0.0,0.0
QRFPR,0.0,0.0,0.36026604391327244,0.0,0.0,0.2833707371810509,0.0,0.0,0.0,0.0
HTR2C,0.0,0.0,0.0,0.0,0.0,0.43292632534552966,0.0,0.1296139927623643,0.0,0.0
CARD11,0.0,0.7666639388129952,0.0,0.0,0.8615918060186487,0.0,0.0,0.0,0.0,0.0
IL26,0.0,0.0,0.0,0.21341190755522493,0.0,0.0,0.5220767456922608,0.0,0.0,0.0
SPON1,0.8529932841201655,0.0,0.0,0.0,0.0,0.0,0.0,0.4131461044931798,0.0,0.0
NPSR1,0.0,0.0,0.0,0.0,0.0,0.5719879078220332,0.0,0.0,0.0,0.0
AL161782,0.0,0.0,0.0,0.0,0.0,0.2834294141924527,0.0,0.3548538746865225,0.0,0.0
AC106894,0.0,0.0,0.0,0.0,0.0,0.23612387574186863,0.0,0.0,0.0759656652360515,0.0
AL445584.2,0.0,0.0,0.0,0.0,0.0,0.498672580189968,0.0,0.02979493365500603,0.0,0.0
PIWIL1,0.01744074002698015,0.0,0.0,0.0,0.0,0.44530708043329453,0.0,0.0,0.0,0.0
DAPL1,0.0,0.0,0.0,0.02203255260023819,0.0,0.06882714543591745,0.0,0.5598862908716443,0.0,0.0
AC112487.1,0.0,0.0,0.0,0.0,0.0,0.11084647852223595,0.0,0.5365062847696802,0.0,0.0
C3orf52,0.0,0.0,0.15750463630743872,0.0,0.0,0.2226667317168366,0.0,0.0,0.065379113018598,0.0
LMNTD1,0.6846719463335672,0.0,0.8041213210383564,0.19322616509715013,0.0,0.0,0.0,0.0,0.0,0.0
SLC9C1,0.0,0.0,0.07371980676328502,0.07076220722508932,0.0,0.15770600575694005,0.0,0.0,0.0,0.0
ITGA8,0.0,0.0,0.0,0.36895876141091827,0.0,0.058606137483534174,0.0,0.43190684722447387,0.0,0.8064691067318247
GNAT3,0.0,0.0,0.0,0.0,0.0,0.27557790263308146,0.020359557467732024,0.0,0.0,0.0
AC087664.1,0.0,0.0,0.0,0.0,0.0,0.4380965339740693,0.0,0.04650180940892642,0.0,0.0
LINC01850,0.0,0.0,0.0,0.20791980944819372,0.0,0.21649509684344048,0.0,0.0,0.0,0.0
TRIM22,0.0,0.5226481240969769,0.28609812812463664,0.3659760608657909,0.47250012895944693,0.0,0.0,0.0,0.04298679867986799,0.0
AC012501.1,0.0,0.0,0.0,0.41779895710258297,0.0,0.1899058398790067,0.0,0.23858409616212384,0.0,0.0
KLHL14,0.0,0.0,0.0,0.0,0.0,0.3695490602330835,0.0,0.3313864222470905,0.0,0.0
LINC02261,0.0,0.0,0.0,0.0,0.0,0.2569654227579778,0.0,0.22696467413683685,0.0,0.0
AC107029,0.0,0.0,0.0,0.0,0.0,0.0018539298433917159,0.0,0.8666422987603538,0.0,0.0
LINC01479,0.0,0.0,0.0,0.0,0.0,0.3225884077959992,0.1276121696373694,0.0,0.0,0.0
NXPH2,0.0,0.0,0.0,0.0,0.0,0.702874661875675,0.0,0.0,0.0,0.0
AC244502.1,0.0,0.0,0.0,0.0,0.6075249863933431,0.08856174074254769,0.0,0.0,0.0,0.0
C4orf19,0.5747259784609549,0.49698638655454125,0.0,0.0,0.0,0.0,0.0,0.4282140632686271,0.0,0.02120253164556962
BSPRY,0.20424835679022402,0.0,0.0,0.0,0.0,0.5115250522512154,0.0,0.0,0.0,0.0
GPC5-AS2,0.8473225340401118,0.0,0.0,0.0,0.0,0.0,0.0,0.19713885967409128,0.7741553325395607,0.0
AC091153.3,0.3924656876313993,0.0,0.0,0.0,0.0,0.0,0.23990467340575908,0.0,0.0,0.0
WNT7B,0.8661360257963283,0.0,0.0,0.0,0.0,0.0,0.0,0.8563939946974304,0.0,0.0
ABCA12,0.3926081695397548,0.0,0.0,0.0,0.0,0.17496429932396174,0.0,0.08558504221954162,0.0,0.0
NXPH3,0.6549202745484111,0.0,0.27833798303698476,0.0,0.0,0.027504024979265258,0.0,0.0,0.0,0.0
TRDN,0.7090180087458686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANO7L1,0.2604922639400854,0.036126966448559096,0.11294685990338164,0.0,0.0,0.03682246182368151,0.0,0.0,0.0,0.0
PCP4,0.0,0.0,0.0,0.0,0.0,0.2839245426819218,0.0,0.0,0.0,0.0
MC4R,0.0,0.0,0.0,0.0,0.0,0.5752919267178799,0.0,0.0,0.0,0.0
TRPC7,0.0,0.0,0.0,0.0,0.0,0.6934014227098713,0.0,0.0,0.0,0.0
AC034226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8213499730415956,0.0,0.0
GDNF-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.5752737647776043,0.9432325119113417,0.0,0.0
AC092892,0.0,0.0,0.0,0.0,0.0,0.36232819150239115,0.0,0.0,0.0,0.0
CD36,0.0,0.0,0.0,0.0,0.0,0.19701663658096308,0.0,0.0,0.0,0.6544622594992087
CD200R1L,0.0,0.0,0.0,0.0,0.0,0.4933670819667955,0.0,0.0,0.0,0.0
LPIN3,0.44985313515086656,0.0006284038542103058,0.19852955787382015,0.42002774088553196,0.0,0.0,0.0,0.0,0.21110442757519982,0.6996731711925098
ADAMTS12,0.0,0.0,0.0,0.9533369457839966,0.0,0.14126457530370298,0.0,0.0,0.0,0.0
EPPK1,0.2476580841134734,0.0,0.0,0.5329069275724642,0.0,0.0,0.0,0.0,0.0,0.0
AL355076.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7647759700287349,0.0,0.0,0.0
CCDC80,0.41827956213321904,0.0,0.0,0.7738991330904671,0.0,0.0,0.0,0.0,0.0821804233886329,0.0
LINC01508,0.0,0.0034108311290547127,0.0,0.0,0.0,0.46393371880170126,0.0,0.0,0.0,0.0
PDLIM1,0.0,0.0,0.0,0.7005284123814726,0.0,0.15725472020295653,0.0,0.0,0.417618725457045,0.0
ATP2C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8641680641955978,0.0,0.0
AC109830,0.0,0.0,0.7159820489522637,0.0,0.0,0.1252500365907206,0.0,0.0,0.03927392739273927,0.0
AC005482,0.0,0.0,0.0,0.0,0.0,0.7376292570444869,0.0,0.0,0.0,0.0
AC125634,0.30947727358888244,0.0,0.0,0.0,0.0,0.1890626050747044,0.0,0.0,0.0,0.0
SYNDIG1L,0.0,0.0,0.0,0.0869392616117507,0.0,0.2130272195403678,0.0,0.0,0.08783977110157368,0.0
C11orf52,0.5131655686296808,0.0,0.0,0.0,0.0,0.0,0.23348194143113216,0.0,0.0,0.0
LINC02137,0.0,0.0,0.0,0.17487098054783645,0.0,0.1376542908718349,0.0,0.0,0.0,0.0
AC007656.1,0.0,0.0,0.0,0.0,0.0,0.6950680912421462,0.0,0.0,0.0,0.0
LINC01164,0.0,0.0,0.0,0.0,0.0,0.6877942510655154,0.0,0.0,0.0,0.0
LINC01436,0.0,0.3112052319814418,0.0,0.0,0.0,0.12043720307124707,0.0,0.0,0.0,0.0
AC091013,0.0,0.0,0.0,0.0,0.0,0.01030638630043421,0.0,0.5776539370776242,0.0,0.0
LINC01886,0.0,0.0,0.0,0.0,0.0,0.5019649580223013,0.0,0.0,0.0,0.0
SMARCE1P5,0.0,0.0,0.0,0.0,0.0,0.4957810019373302,0.0,0.14318455971049457,0.0,0.0
C2orf83,0.0,0.0,0.9815907569737465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC012087,0.0,0.0,0.0,0.0,0.0,0.5044937313950011,0.0,0.0,0.0,0.0
CASC16,0.0,0.0,0.0,0.0,0.0,0.27516683390713736,0.16333743085433314,0.0,0.0,0.0
GAL,0.0,0.03160239454267019,0.0,0.0,0.0,0.3181849947718124,0.0,0.0,0.0,0.0
IZUMO3,0.0,0.0,0.0,0.0,0.0,0.6337433957306747,0.0,0.0,0.0,0.0
AL353811,0.0,0.0,0.0,0.0,0.0,0.6543369839020374,0.0,0.0,0.0,0.0
COL22A1,0.0,0.0,0.0,0.22727170305055555,0.0,0.21815387617700152,0.0,0.0,0.06151645207439199,0.0
LINC01915,0.0,0.0,0.0,0.0,0.0,0.7055448949428529,0.0,0.0,0.0,0.0
PRSS12,0.0,0.0,0.5482752181268782,0.0,0.0,0.28434066961348853,0.0,0.0,0.0,0.0
LINC02444,0.0,0.7492464099294629,0.0,0.0,0.0,0.04399424305995999,0.0,0.0,0.0,0.0
COBLL1,0.0,0.0,0.49044602314373775,0.4148370490380918,0.0,0.2148973020442016,0.0,0.0,0.45218200437475004,0.32050991163123954
METTL21C,0.0,0.0,0.0,0.0,0.0,0.5793510096756782,0.0,0.0,0.0,0.0
AC124290.1,0.0,0.0,0.0,0.0,0.0,0.3165866231696635,0.0,0.0,0.0,0.8702005614616778
CCDC68,0.0,0.0,0.8559890782705002,0.0,0.0,0.35594134636867486,0.0,0.0,0.0,0.0
LINC01231,0.0,0.0,0.0,0.0,0.0,0.6137443522170314,0.0,0.0,0.0,0.0
AC100818,0.0,0.0,0.0,0.0,0.0,0.696979617330775,0.0,0.0500334672021419,0.0,0.0
